Date and Time,Water Temp
2023-02-09T02:00:00-0800,44.9996
2023-02-09T03:00:00-0800,44.9816
2023-02-09T04:00:00-0800,44.9942
2023-02-09T05:00:00-0800,45.005
2023-02-09T06:00:00-0800,45.0158
2023-02-09T07:00:00-0800,45.0356
2023-02-09T08:00:00-0800,45.1724
2023-02-09T09:00:00-0800,45.2552
2023-02-09T10:00:00-0800,45.0932
2023-02-09T11:00:00-0800,45.3146
2023-02-09T12:00:00-0800,45.3938
2023-02-09T13:00:00-0800,45.1742
2023-02-09T14:00:00-0800,45.1742
2023-02-09T15:00:00-0800,45.1472
2023-02-09T16:00:00-0800,45.1418
2023-02-09T17:00:00-0800,45.1184
2023-02-09T18:00:00-0800,45.0932
2023-02-09T19:00:00-0800,45.1148
2023-02-09T20:00:00-0800,45.3056
2023-02-09T21:00:00-0800,45.2408
2023-02-09T22:00:00-0800,45.1652
2023-02-09T23:00:00-0800,45.1652
2023-02-10T00:00:00-0800,45.0464
2023-02-10T01:00:00-0800,45.068
2023-02-10T02:00:00-0800,45.023
2023-02-10T03:00:00-0800,44.9906
2023-02-10T04:00:00-0800,45.0356
2023-02-10T05:00:00-0800,45.0554
2023-02-10T06:00:00-0800,45.077
2023-02-10T07:00:00-0800,45.0464
2023-02-10T08:00:00-0800,45.0842
2023-02-10T09:00:00-0800,45.1346
2023-02-10T10:00:00-0800,45.176
2023-02-10T11:00:00-0800,45.1886
2023-02-10T12:00:00-0800,45.0356
2023-02-10T13:00:00-0800,44.9726
2023-02-10T14:00:00-0800,45.185
2023-02-10T15:00:00-0800,45.131
2023-02-10T16:00:00-0800,45.122
2023-02-10T17:00:00-0800,45.0698
2023-02-10T18:00:00-0800,45.1094
2023-02-10T19:00:00-0800,44.987
2023-02-10T20:00:00-0800,44.8052
2023-02-10T21:00:00-0800,44.8538
2023-02-10T22:00:00-0800,44.8808
2023-02-10T23:00:00-0800,44.9654
2023-02-11T00:00:00-0800,45.0482
2023-02-11T01:00:00-0800,45.0392
2023-02-11T02:00:00-0800,44.9996
2023-02-11T03:00:00-0800,45.0338
2023-02-11T04:00:00-0800,45.023
2023-02-11T05:00:00-0800,45.077
2023-02-11T06:00:00-0800,45.059
2023-02-11T07:00:00-0800,44.8088
2023-02-11T08:00:00-0800,45.0824
2023-02-11T09:00:00-0800,45.1076
2023-02-11T10:00:00-0800,44.8808
2023-02-11T11:00:00-0800,44.7116
2023-02-11T12:00:00-0800,45.1472
2023-02-11T13:00:00-0800,45.329
2023-02-11T14:00:00-0800,44.9762
2023-02-11T15:00:00-0800,45.0158
2023-02-11T16:00:00-0800,45.2534
